IP,Time,URL,Staus
10.131.0.1/9155,29/Jan/2018:20:33:35,GET /home.php HTTP/1.1,302
10.128.2.1/8861,29/Jan/2018:20:33:36,GET /home.php HTTP/1.1,302
10.131.0.1/5136,29/Jan/2018:20:33:36,GET /login.php HTTP/1.1,200
10.128.2.1/9163,29/Jan/2018:20:33:37,GET /login.php HTTP/1.1,200
10.131.0.1/5478,29/Jan/2018:20:33:37,GET /home.php HTTP/1.1,302
10.131.0.1/8179,29/Jan/2018:20:33:37,GET /login.php HTTP/1.1,200
10.131.0.1/4669,29/Jan/2018:20:33:38,GET /home.php HTTP/1.1,302
10.130.2.1/7117,29/Jan/2018:20:33:38,GET /home.php HTTP/1.1,302
10.130.2.1/5725,29/Jan/2018:20:33:38,GET /login.php HTTP/1.1,200
10.131.0.1/7410,29/Jan/2018:20:33:38,GET /login.php HTTP/1.1,200
10.131.0.1/6097,29/Jan/2018:20:33:38,GET /home.php HTTP/1.1,302
10.128.2.1/5911,29/Jan/2018:20:33:38,GET /login.php HTTP/1.1,200
10.130.2.1/5359,29/Jan/2018:20:33:39,GET /home.php HTTP/1.1,302
10.128.2.1/4154,29/Jan/2018:20:33:39,GET /home.php HTTP/1.1,302
10.131.0.1/3851,29/Jan/2018:20:33:39,GET /home.php HTTP/1.1,302
10.130.2.1/3459,29/Jan/2018:20:33:39,GET /home.php HTTP/1.1,302
10.128.2.1/8985,29/Jan/2018:20:33:39,GET /login.php HTTP/1.1,200
10.131.0.1/2711,29/Jan/2018:20:33:39,GET /login.php HTTP/1.1,200
10.130.2.1/7496,29/Jan/2018:20:33:39,GET /login.php HTTP/1.1,200
10.130.2.1/8369,29/Jan/2018:20:33:40,GET /login.php HTTP/1.1,200
10.130.2.1/9174,29/Jan/2018:20:33:40,GET /home.php HTTP/1.1,302
10.130.2.1/2702,29/Jan/2018:20:33:41,GET /login.php HTTP/1.1,200
10.130.2.1/8724,29/Jan/2018:20:33:41,GET /home.php HTTP/1.1,302
10.130.2.1/700,29/Jan/2018:20:33:42,GET /login.php HTTP/1.1,200
10.131.0.1/3215,29/Jan/2018:20:33:43,GET /home.php HTTP/1.1,302
10.131.0.1/7975,29/Jan/2018:20:33:43,GET /login.php HTTP/1.1,200
10.130.2.1/862,29/Jan/2018:20:33:44,GET /home.php HTTP/1.1,302
10.130.2.1/3058,29/Jan/2018:20:33:44,GET /login.php HTTP/1.1,200
10.130.2.1/3932,29/Jan/2018:20:33:45,GET /home.php HTTP/1.1,302
10.130.2.1/7559,29/Jan/2018:20:33:45,GET /login.php HTTP/1.1,200
10.131.0.1/6860,29/Jan/2018:20:33:45,GET /home.php HTTP/1.1,302
10.131.0.1/8396,29/Jan/2018:20:33:45,GET /login.php HTTP/1.1,200
10.130.2.1/1357,29/Jan/2018:20:33:45,GET /home.php HTTP/1.1,302
10.128.2.1/9302,29/Jan/2018:20:33:45,GET /home.php HTTP/1.1,302
10.130.2.1/6351,29/Jan/2018:20:33:45,GET /login.php HTTP/1.1,200
10.128.2.1/3730,29/Jan/2018:20:33:45,GET /login.php HTTP/1.1,200
10.128.2.1/9925,29/Jan/2018:20:33:45,GET /home.php HTTP/1.1,302
10.128.2.1/3381,29/Jan/2018:20:33:45,GET /login.php HTTP/1.1,200
10.128.2.1/3904,29/Jan/2018:20:33:45,GET /home.php HTTP/1.1,302
10.128.2.1/4457,29/Jan/2018:20:33:46,GET /login.php HTTP/1.1,200
10.131.0.1/2704,29/Jan/2018:20:33:46,GET /home.php HTTP/1.1,302
10.131.0.1/7721,29/Jan/2018:20:33:46,GET /login.php HTTP/1.1,200
10.131.0.1/1495,29/Jan/2018:20:33:49,GET /home.php HTTP/1.1,302
10.130.2.1/7311,29/Jan/2018:20:33:49,GET /home.php HTTP/1.1,302
10.130.2.1/7603,29/Jan/2018:20:33:49,GET /login.php HTTP/1.1,200
10.131.0.1/2714,29/Jan/2018:20:33:49,GET /login.php HTTP/1.1,200
10.128.2.1/9746,29/Jan/2018:20:33:50,GET /home.php HTTP/1.1,302
10.130.2.1/4730,29/Jan/2018:20:33:50,GET /home.php HTTP/1.1,302
10.128.2.1/8754,29/Jan/2018:20:33:50,GET /login.php HTTP/1.1,200
10.130.2.1/5065,29/Jan/2018:20:33:50,GET /home.php HTTP/1.1,302
10.130.2.1/6383,29/Jan/2018:20:33:50,GET /login.php HTTP/1.1,200
10.130.2.1/446,29/Jan/2018:20:33:50,GET /login.php HTTP/1.1,200
10.131.0.1/6272,29/Jan/2018:20:33:50,GET /home.php HTTP/1.1,302
10.131.0.1/2887,29/Jan/2018:20:33:50,GET /login.php HTTP/1.1,200
10.130.2.1/2083,29/Jan/2018:20:33:51,GET /home.php HTTP/1.1,302
10.130.2.1/1753,29/Jan/2018:20:33:51,GET /login.php HTTP/1.1,200
10.130.2.1/5651,29/Jan/2018:20:33:51,GET /home.php HTTP/1.1,302
10.130.2.1/1679,29/Jan/2018:20:33:51,GET /login.php HTTP/1.1,200
10.130.2.1/975,29/Jan/2018:20:33:53,GET /home.php HTTP/1.1,302
10.130.2.1/1739,29/Jan/2018:20:33:54,GET /login.php HTTP/1.1,200
10.130.2.1/3204,29/Jan/2018:20:33:54,GET /home.php HTTP/1.1,302
10.130.2.1/3562,29/Jan/2018:20:33:54,GET /login.php HTTP/1.1,200
10.128.2.1/623,29/Jan/2018:20:33:54,GET /home.php HTTP/1.1,302
10.128.2.1/7424,29/Jan/2018:20:33:54,GET /home.php HTTP/1.1,302
10.128.2.1/9941,29/Jan/2018:20:33:54,GET /home.php HTTP/1.1,302
10.128.2.1/1560,29/Jan/2018:20:33:55,GET /login.php HTTP/1.1,200
10.128.2.1/9382,29/Jan/2018:20:33:55,GET /login.php HTTP/1.1,200
10.130.2.1/6183,29/Jan/2018:20:33:55,GET /login.php HTTP/1.1,200
10.128.2.1/9870,29/Jan/2018:20:33:55,GET /home.php HTTP/1.1,302
10.128.2.1/8603,29/Jan/2018:20:33:56,GET /home.php HTTP/1.1,302
10.128.2.1/5691,29/Jan/2018:20:33:58,GET /login.php HTTP/1.1,200
10.131.0.1/9638,29/Jan/2018:20:34:00,GET /login.php HTTP/1.1,200
10.128.2.1/7052,29/Jan/2018:20:34:01,GET /home.php HTTP/1.1,302
10.130.2.1/9432,29/Jan/2018:20:34:02,GET /login.php HTTP/1.1,200
10.130.2.1/1550,29/Jan/2018:20:34:05,GET /home.php HTTP/1.1,302
10.131.0.1/2859,29/Jan/2018:20:34:05,GET /home.php HTTP/1.1,302
10.130.2.1/6921,29/Jan/2018:20:34:08,GET /login.php HTTP/1.1,200
10.128.2.1/4590,29/Jan/2018:20:34:10,GET /login.php HTTP/1.1,200
10.130.2.1/611,29/Jan/2018:20:34:13,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1/2863,29/Jan/2018:20:34:16,GET /home.php HTTP/1.1,302
10.128.2.1/9674,29/Jan/2018:20:34:18,GET /home.php HTTP/1.1,302
10.128.2.1/3900,29/Jan/2018:20:34:20,GET /login.php HTTP/1.1,200
10.131.0.1/8470,29/Jan/2018:20:34:22,GET /login.php HTTP/1.1,200
10.130.2.1/4690,29/Jan/2018:20:34:28,GET /home.php HTTP/1.1,302
10.128.2.1/7178,29/Jan/2018:20:34:29,GET /login.php HTTP/1.1,200
10.128.2.1/8987,29/Jan/2018:20:34:31,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1/9230,29/Jan/2018:20:35:22,GET /home.php HTTP/1.1,302
10.131.0.1/4040,29/Jan/2018:20:35:22,GET /login.php HTTP/1.1,200
10.131.0.1/8006,29/Jan/2018:20:35:22,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1/337,29/Jan/2018:20:35:22,GET /home.php HTTP/1.1,302
10.128.2.1/9985,29/Jan/2018:20:35:22,GET /home.php HTTP/1.1,302
10.128.2.1/7280,29/Jan/2018:20:35:22,GET /home.php HTTP/1.1,302
10.128.2.1/1797,29/Jan/2018:20:35:22,GET /login.php HTTP/1.1,200
10.128.2.1/9915,29/Jan/2018:20:35:22,GET /login.php HTTP/1.1,200
10.128.2.1/6188,29/Jan/2018:20:35:22,GET /login.php HTTP/1.1,200
10.128.2.1/6237,29/Jan/2018:20:35:22,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1/1028,29/Jan/2018:20:35:22,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1/2795,29/Jan/2018:20:35:22,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1/3232,29/Jan/2018:20:35:22,GET /home.php HTTP/1.1,302
10.131.0.1/4040,29/Jan/2018:20:35:22,GET /login.php HTTP/1.1,200
10.130.2.1/3387,29/Jan/2018:20:35:22,GET /home.php HTTP/1.1,302
10.131.0.1/2298,29/Jan/2018:20:35:22,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1/2160,29/Jan/2018:20:35:23,GET /login.php HTTP/1.1,200
10.130.2.1/8421,29/Jan/2018:20:35:23,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1/6801,29/Jan/2018:20:35:23,GET /home.php HTTP/1.1,302
10.130.2.1/6600,29/Jan/2018:20:35:23,GET /login.php HTTP/1.1,200
10.130.2.1/8832,29/Jan/2018:20:35:23,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1/5567,29/Jan/2018:20:35:23,GET /home.php HTTP/1.1,302
10.130.2.1/3747,29/Jan/2018:20:35:23,GET /login.php HTTP/1.1,200
10.130.2.1/1989,29/Jan/2018:20:35:23,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1/7872,29/Jan/2018:20:35:24,GET /home.php HTTP/1.1,302
10.131.0.1/391,29/Jan/2018:20:35:24,GET /home.php HTTP/1.1,302
10.131.0.1/8734,29/Jan/2018:20:35:24,GET /login.php HTTP/1.1,200
10.130.2.1/1946,29/Jan/2018:20:35:24,GET /home.php HTTP/1.1,302
10.131.0.1/3086,29/Jan/2018:20:35:24,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1/3877,29/Jan/2018:20:35:25,GET /login.php HTTP/1.1,200
10.130.2.1/4965,29/Jan/2018:20:35:25,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1/1932,29/Jan/2018:20:35:25,GET /home.php HTTP/1.1,302
10.131.0.1/7401,29/Jan/2018:20:35:25,GET /login.php HTTP/1.1,200
10.131.0.1/938,29/Jan/2018:20:35:25,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1/7071,29/Jan/2018:20:35:25,GET /login.php HTTP/1.1,200
10.130.2.1/1270,29/Jan/2018:20:35:25,GET /home.php HTTP/1.1,302
10.130.2.1/9330,29/Jan/2018:20:35:26,GET /login.php HTTP/1.1,200
10.130.2.1/1737,29/Jan/2018:20:35:26,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1/3629,29/Jan/2018:20:35:26,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1/1900,29/Jan/2018:20:35:27,GET /home.php HTTP/1.1,302
10.128.2.1/1732,29/Jan/2018:20:35:27,GET /login.php HTTP/1.1,200
10.128.2.1/5542,29/Jan/2018:20:35:27,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1/8430,29/Jan/2018:20:35:27,GET /home.php HTTP/1.1,302
10.128.2.1/3300,29/Jan/2018:20:35:27,GET /home.php HTTP/1.1,302
10.130.2.1/1532,29/Jan/2018:20:35:27,GET /home.php HTTP/1.1,302
10.128.2.1/9842,29/Jan/2018:20:35:27,GET /login.php HTTP/1.1,200
10.128.2.1/515,29/Jan/2018:20:35:27,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1/3661,29/Jan/2018:20:35:27,GET /home.php HTTP/1.1,302
10.128.2.1/4378,29/Jan/2018:20:35:28,GET /login.php HTTP/1.1,200
10.131.0.1/1740,29/Jan/2018:20:35:28,GET /home.php HTTP/1.1,302
10.131.0.1/2896,29/Jan/2018:20:35:28,GET /login.php HTTP/1.1,200
10.128.2.1/1387,29/Jan/2018:20:35:28,GET /home.php HTTP/1.1,302
10.128.2.1/2641,29/Jan/2018:20:35:28,GET /home.php HTTP/1.1,302
10.128.2.1/4290,29/Jan/2018:20:35:28,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1/9016,29/Jan/2018:20:35:28,GET /login.php HTTP/1.1,200
10.128.2.1/663,29/Jan/2018:20:35:28,GET /login.php HTTP/1.1,200
10.131.0.1/1711,29/Jan/2018:20:35:28,GET /home.php HTTP/1.1,302
10.131.0.1/7340,29/Jan/2018:20:35:28,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1/3800,29/Jan/2018:20:35:28,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1/6429,29/Jan/2018:20:35:28,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1/6477,29/Jan/2018:20:35:28,GET /login.php HTTP/1.1,200
10.131.0.1/3346,29/Jan/2018:20:35:28,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1/345,29/Jan/2018:20:35:28,GET /home.php HTTP/1.1,302
10.128.2.1/4398,29/Jan/2018:20:35:29,GET /login.php HTTP/1.1,200
10.128.2.1/7963,29/Jan/2018:20:35:29,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1/6466,29/Jan/2018:20:35:29,GET /home.php HTTP/1.1,302
10.128.2.1/3096,29/Jan/2018:20:35:30,GET /home.php HTTP/1.1,302
10.128.2.1/9040,29/Jan/2018:20:35:30,GET /login.php HTTP/1.1,200
10.131.0.1/4171,29/Jan/2018:20:35:30,GET /login.php HTTP/1.1,200
10.130.2.1/7354,29/Jan/2018:20:35:30,GET /home.php HTTP/1.1,302
10.128.2.1/9591,29/Jan/2018:20:35:30,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1/1283,29/Jan/2018:20:35:31,GET /home.php HTTP/1.1,302
10.128.2.1/2003,29/Jan/2018:20:35:31,GET /login.php HTTP/1.1,200
10.128.2.1/6787,29/Jan/2018:20:35:31,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1/8507,29/Jan/2018:20:35:31,GET /home.php HTTP/1.1,302
10.128.2.1/6522,29/Jan/2018:20:35:31,GET /login.php HTTP/1.1,200
10.128.2.1/825,29/Jan/2018:20:35:31,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1/3963,29/Jan/2018:20:35:32,GET /home.php HTTP/1.1,302
10.131.0.1/2207,29/Jan/2018:20:35:32,GET /home.php HTTP/1.1,302
10.131.0.1/1595,29/Jan/2018:20:35:33,GET /login.php HTTP/1.1,200
10.128.2.1/1543,29/Jan/2018:20:35:33,GET /home.php HTTP/1.1,302
10.128.2.1/7074,29/Jan/2018:20:35:33,GET /home.php HTTP/1.1,302
10.131.0.1/5660,29/Jan/2018:20:35:33,GET /login.php HTTP/1.1,200
10.128.2.1/2077,29/Jan/2018:20:35:33,GET /login.php HTTP/1.1,200
10.128.2.1/491,29/Jan/2018:20:35:33,GET /login.php HTTP/1.1,200
10.128.2.1/2386,29/Jan/2018:20:35:33,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1/8971,29/Jan/2018:20:35:33,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1/3202,29/Jan/2018:20:35:33,GET /login.php HTTP/1.1,200
10.128.2.1/2520,29/Jan/2018:20:35:33,GET /home.php HTTP/1.1,302
10.128.2.1/3120,29/Jan/2018:20:35:33,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1/771,29/Jan/2018:20:35:33,GET /login.php HTTP/1.1,200
10.128.2.1/2602,29/Jan/2018:20:35:33,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1/6211,29/Jan/2018:20:35:34,GET /home.php HTTP/1.1,302
10.128.2.1/6070,29/Jan/2018:20:35:34,GET /home.php HTTP/1.1,302
10.131.0.1/5106,29/Jan/2018:20:35:34,GET /home.php HTTP/1.1,302
10.128.2.1/514,29/Jan/2018:20:35:34,GET /login.php HTTP/1.1,200
10.128.2.1/4239,29/Jan/2018:20:35:34,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1/5792,29/Jan/2018:20:35:34,GET /login.php HTTP/1.1,200
10.131.0.1/3009,29/Jan/2018:20:35:34,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1/6283,29/Jan/2018:20:35:35,GET /login.php HTTP/1.1,200
10.131.0.1/8653,29/Jan/2018:20:35:35,GET /home.php HTTP/1.1,302
10.128.2.1/6302,29/Jan/2018:20:35:35,GET /home.php HTTP/1.1,302
10.128.2.1/8248,29/Jan/2018:20:35:35,GET /login.php HTTP/1.1,200
10.131.0.1/1836,29/Jan/2018:20:35:35,GET /login.php HTTP/1.1,200
10.128.2.1/3122,29/Jan/2018:20:35:35,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1/3857,29/Jan/2018:20:35:35,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1/3127,29/Jan/2018:20:35:35,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1/2528,29/Jan/2018:20:35:36,GET /login.php HTTP/1.1,200
10.131.0.1/954,29/Jan/2018:20:35:36,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1/6370,29/Jan/2018:20:35:36,GET /login.php HTTP/1.1,200
10.128.2.1/5783,29/Jan/2018:20:35:36,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1/5045,29/Jan/2018:20:35:36,GET /home.php HTTP/1.1,302
10.131.0.1/113,29/Jan/2018:20:35:36,GET /login.php HTTP/1.1,200
10.131.0.1/6515,29/Jan/2018:20:35:37,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1/6992,29/Jan/2018:20:35:37,GET /home.php HTTP/1.1,302
10.128.2.1/8290,29/Jan/2018:20:35:37,GET /login.php HTTP/1.1,200
10.128.2.1/3848,29/Jan/2018:20:35:37,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1/9620,29/Jan/2018:20:35:38,GET /home.php HTTP/1.1,302
10.128.2.1/7035,29/Jan/2018:20:35:38,GET /home.php HTTP/1.1,302
10.128.2.1/4488,29/Jan/2018:20:35:38,GET /login.php HTTP/1.1,200
10.130.2.1/5074,29/Jan/2018:20:35:38,GET /login.php HTTP/1.1,200
10.128.2.1/2067,29/Jan/2018:20:35:38,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1/6132,29/Jan/2018:20:35:38,GET /home.php HTTP/1.1,302
10.131.0.1/5274,29/Jan/2018:20:35:38,GET /login.php HTTP/1.1,200
10.128.2.1/5199,29/Jan/2018:20:35:38,GET /home.php HTTP/1.1,302
10.131.0.1/17,29/Jan/2018:20:35:38,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1/7978,29/Jan/2018:20:35:39,GET /home.php HTTP/1.1,302
10.131.0.1/7321,29/Jan/2018:20:35:39,GET /login.php HTTP/1.1,200
10.128.2.1/2647,29/Jan/2018:20:35:39,GET /home.php HTTP/1.1,302
10.128.2.1/9194,29/Jan/2018:20:35:40,GET /login.php HTTP/1.1,200
10.131.0.1/3599,29/Jan/2018:20:35:40,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1/3790,29/Jan/2018:20:35:40,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1/8241,29/Jan/2018:20:35:40,GET /home.php HTTP/1.1,302
10.130.2.1/3228,29/Jan/2018:20:35:40,GET /login.php HTTP/1.1,200
10.130.2.1/2414,29/Jan/2018:20:35:41,GET /home.php HTTP/1.1,302
10.130.2.1/3487,29/Jan/2018:20:35:41,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1/684,29/Jan/2018:20:35:41,GET /login.php HTTP/1.1,200
10.130.2.1/702,29/Jan/2018:20:35:41,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1/1435,29/Jan/2018:20:35:41,GET /home.php HTTP/1.1,302
10.131.0.1/5393,29/Jan/2018:20:35:41,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1/2094,29/Jan/2018:20:35:41,GET /home.php HTTP/1.1,302
10.131.0.1/6895,29/Jan/2018:20:35:41,GET /login.php HTTP/1.1,200
10.131.0.1/7202,29/Jan/2018:20:35:41,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1/5980,29/Jan/2018:20:35:42,GET /login.php HTTP/1.1,200
10.128.2.1/8316,29/Jan/2018:20:35:42,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1/1997,29/Jan/2018:20:35:42,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1/5793,29/Jan/2018:20:35:43,GET /home.php HTTP/1.1,302
10.128.2.1/9896,29/Jan/2018:20:35:43,GET /login.php HTTP/1.1,200
10.128.2.1/5265,29/Jan/2018:20:35:43,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1/9526,29/Jan/2018:20:35:43,GET /home.php HTTP/1.1,302
10.130.2.1/6952,29/Jan/2018:20:35:43,GET /login.php HTTP/1.1,200
10.130.2.1/2538,29/Jan/2018:20:35:43,GET /home.php HTTP/1.1,302
10.131.0.1/884,29/Jan/2018:20:35:43,GET /login.php HTTP/1.1,200
10.131.0.1/6624,29/Jan/2018:20:35:43,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1/6379,29/Jan/2018:20:35:43,GET /home.php HTTP/1.1,302
10.128.2.1/7253,29/Jan/2018:20:35:43,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1/7339,29/Jan/2018:20:35:44,GET /login.php HTTP/1.1,200
10.130.2.1/4535,29/Jan/2018:20:35:44,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1/3992,29/Jan/2018:20:35:45,GET /home.php HTTP/1.1,302
10.128.2.1/1085,29/Jan/2018:20:35:45,GET /login.php HTTP/1.1,200
10.128.2.1/4166,29/Jan/2018:20:35:45,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1/5994,29/Jan/2018:20:35:45,GET /home.php HTTP/1.1,302
10.128.2.1/8054,29/Jan/2018:20:35:45,GET /login.php HTTP/1.1,200
10.128.2.1/9181,29/Jan/2018:20:35:45,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1/872,29/Jan/2018:20:35:46,GET /home.php HTTP/1.1,302
10.131.0.1/5661,29/Jan/2018:20:35:46,GET /login.php HTTP/1.1,200
10.131.0.1/1327,29/Jan/2018:20:35:46,GET /login.php HTTP/1.1,200
10.131.0.1/1646,29/Jan/2018:20:35:46,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1/4179,29/Jan/2018:20:35:46,GET /home.php HTTP/1.1,302
10.128.2.1/6193,29/Jan/2018:20:35:47,GET /home.php HTTP/1.1,302
10.131.0.1/4286,29/Jan/2018:20:35:47,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1/5815,29/Jan/2018:20:35:47,GET /home.php HTTP/1.1,302
10.128.2.1/4894,29/Jan/2018:20:35:47,GET /login.php HTTP/1.1,200
10.128.2.1/3686,29/Jan/2018:20:35:47,GET /login.php HTTP/1.1,200
10.131.0.1/6933,29/Jan/2018:20:35:47,GET /login.php HTTP/1.1,200
10.128.2.1/7919,29/Jan/2018:20:35:47,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1/946,29/Jan/2018:20:35:47,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1/8140,29/Jan/2018:20:35:47,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1/9335,29/Jan/2018:20:35:47,GET /home.php HTTP/1.1,302
10.131.0.1/6580,29/Jan/2018:20:35:47,GET /login.php HTTP/1.1,200
10.131.0.1/2113,29/Jan/2018:20:35:48,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1/8191,29/Jan/2018:20:35:48,GET /home.php HTTP/1.1,302
10.130.2.1/5942,29/Jan/2018:20:35:48,GET /login.php HTTP/1.1,200
10.131.0.1/7877,29/Jan/2018:20:35:48,GET /home.php HTTP/1.1,302
10.131.0.1/9568,29/Jan/2018:20:35:48,GET /login.php HTTP/1.1,200
10.131.0.1/6942,29/Jan/2018:20:35:48,GET /home.php HTTP/1.1,302
10.130.2.1/2436,29/Jan/2018:20:35:48,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1/3162,29/Jan/2018:20:35:49,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1/4731,29/Jan/2018:20:35:49,GET /home.php HTTP/1.1,302
10.131.0.1/6294,29/Jan/2018:20:35:49,GET /login.php HTTP/1.1,200
10.131.0.1/4477,29/Jan/2018:20:35:49,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1/7583,29/Jan/2018:20:35:50,GET /home.php HTTP/1.1,302
10.130.2.1/9051,29/Jan/2018:20:35:50,GET /login.php HTTP/1.1,200
10.130.2.1/5542,29/Jan/2018:20:35:50,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1/7599,29/Jan/2018:20:35:50,GET /home.php HTTP/1.1,302
10.128.2.1/2823,29/Jan/2018:20:35:51,GET /login.php HTTP/1.1,200
10.131.0.1/6942,29/Jan/2018:20:35:51,GET /home.php HTTP/1.1,302
10.131.0.1/4906,29/Jan/2018:20:35:51,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1/7568,29/Jan/2018:20:35:51,GET /login.php HTTP/1.1,200
10.130.2.1/5764,29/Jan/2018:20:35:51,GET /login.php HTTP/1.1,200
10.131.0.1/8206,29/Jan/2018:20:35:51,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1/6420,29/Jan/2018:20:35:52,GET /home.php HTTP/1.1,302
10.130.2.1/9409,29/Jan/2018:20:35:52,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1/8202,29/Jan/2018:20:35:52,GET /home.php HTTP/1.1,302
10.130.2.1/7667,29/Jan/2018:20:35:52,GET /home.php HTTP/1.1,302
10.131.0.1/6902,29/Jan/2018:20:35:52,GET /login.php HTTP/1.1,200
10.131.0.1/7989,29/Jan/2018:20:35:52,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1/8174,29/Jan/2018:20:35:52,GET /home.php HTTP/1.1,302
10.130.2.1/6533,29/Jan/2018:20:35:52,GET /home.php HTTP/1.1,302
10.128.2.1/6988,29/Jan/2018:20:35:52,GET /login.php HTTP/1.1,200
10.130.2.1/4560,29/Jan/2018:20:35:52,GET /login.php HTTP/1.1,200
10.130.2.1/4268,29/Jan/2018:20:35:52,GET /login.php HTTP/1.1,200
